transaction_id,account_id,amount,amount_to_avg_ratio,is_foreign_location,is_new_device,hour_of_day,merchant_category,is_fraud_actual,fraud_type
6bb52f61-22de-4275-b043-39030f03602d,ACCDF6D88DC,22.23,0.99,1,0,21,entertainment,0,genuine
e95b5130-4f0d-459a-b2c9-1e258771037b,ACC7D7424A6,61.35,1.037,0,0,10,travel,0,genuine
156b9aa8-88e2-447f-a9ec-b204cbfc5cef,ACCABC666C2,765.99,4.338,0,0,20,grocery,0,genuine
ab28b86d-f24a-4e88-b959-5e0afaf97f48,ACC145D3692,117.16,0.891,0,0,18,utilities,0,genuine
16e8c99b-4f81-4bb3-bbd8-adc554cb589f,ACC68FE0D56,185.06,1.259,0,0,4,travel,0,genuine
0d461cb5-6124-4f7e-96d2-b5865920976e,ACCFF0D087A,332.16,1.8,0,0,15,grocery,0,genuine
90a72f17-64c5-4419-9f71-3471509f8356,ACCEE57A8CC,158.17,1.17,0,0,22,entertainment,0,genuine
14b0e228-b050-44de-aa75-2c3e846a4a96,ACC6755B550,27.76,0.919,0,0,6,restaurant,0,genuine
c4e4245f-db85-4d9e-84f3-9bd9fd1e6faf,ACCB3D946C7,213.25,1.178,0,1,1,restaurant,0,genuine
60ce20af-e76d-498a-8bee-f6675dc14382,ACC2BCDCDD4,34.67,0.712,1,0,20,online_retail,1,foreign_location
a54cc5b5-139a-4a9f-a4bc-9de6ba149fdc,ACC42229380,162.78,1.685,0,0,9,online_retail,0,genuine
5bf422f2-055f-4fff-8382-5b656a0327a3,ACCF6D9DFAD,74.42,1.159,0,0,1,entertainment,0,genuine
adb297e2-929d-44c5-8dc7-635f0b749cd0,ACCE5F859C3,62.63,1.228,0,0,10,entertainment,0,genuine
b606ec6a-91c3-4dfa-8457-1506b7011fb2,ACC22F5FFD2,127.01,1.305,0,0,16,grocery,0,genuine
4be1f601-4432-4684-ad21-372f1e039c9c,ACCD581D6E4,68.18,0.96,0,0,2,restaurant,0,genuine
1557e96a-91f2-4c58-b960-e17838382ce0,ACC58892FA4,257.39,2.2,0,0,17,electronics,0,genuine
87971765-f7a0-4b22-950c-35de09852f07,ACC3A936184,228.75,1.524,0,0,8,electronics,0,genuine
2f768f58-7d86-494e-ac50-c00100cc3f95,ACCF0ED3147,69.95,1.683,0,0,23,utilities,0,genuine
b5f8f16c-9ad2-4d06-9707-8954af37e2fa,ACCBCFB1EE1,15.37,0.694,0,0,16,restaurant,0,genuine
7cce0ffd-b1bc-4206-a486-a3dabe33c86c,ACC146CFDB2,106.46,0.738,0,0,20,grocery,0,genuine
d57ce45a-4111-44c2-ad7b-d2bf8d3d8960,ACC317B2615,103.42,0.573,1,0,1,travel,1,foreign_location
9c235164-cc63-4ac1-b87b-ca4a2d2b5737,ACC476E30AF,77.4,1.634,0,0,1,online_retail,0,genuine
a23acd51-126a-47fb-aa12-78a2df4df8d0,ACC9D67E0D7,471.56,3.338,0,0,22,travel,0,genuine
15385b67-0f39-4fac-91ad-8f7990f51f92,ACC5A5853FB,122.11,0.63,1,0,4,online_retail,1,foreign_location
6077e006-4dd9-4172-add5-972296dfa8ae,ACC5F0A2EFB,36.19,1.262,0,0,21,utilities,0,genuine
502f960e-8854-4634-9133-65c21274f5ba,ACCDFFD27ED,74.96,0.905,0,1,6,grocery,0,genuine
a908b0c7-1fe8-4946-8b9e-b119ca372901,ACCBFA30BE8,63.29,1.032,0,0,19,travel,0,genuine
5301e2b1-9610-4d02-8558-a751cef55196,ACC63A8249C,20.66,0.76,0,1,4,electronics,0,genuine
32924a48-1fac-4272-ba8d-4c0a49a8feca,ACCE90CC233,51.38,1.233,0,0,2,fuel,0,genuine
eefb67c4-7acc-4233-bd53-40a21981da9c,ACCCC6CC85C,119.49,0.681,0,0,5,entertainment,0,genuine
c99e9fb4-0b90-48fe-a8e2-26ba6650d4eb,ACC8CA0E9D4,128.25,1.34,1,0,10,restaurant,0,genuine
7647c7f0-42ee-4538-b418-5a39522f9fbc,ACC6FF68307,81.14,0.714,0,0,15,online_retail,0,genuine
d1cc8ccc-944e-4816-ab59-2957c355d968,ACC33790CF6,145.27,0.92,0,0,9,electronics,0,genuine
c5156059-80c7-475f-9c4e-4754e8ed4d9e,ACCB7FD1801,112.27,0.961,0,1,2,entertainment,1,new_device
6dfcdd4c-e7df-432d-8b0f-0ae04cb14514,ACCE4ED68FE,115.11,0.623,1,0,2,online_retail,0,genuine
c277ca04-4bbc-48c8-9669-ccb6f454d00f,ACC55E9D122,91.16,1.121,0,0,10,fuel,0,genuine
014b5079-6339-4ba5-b804-94431d7fd656,ACC2F2FD99E,58.32,0.869,0,0,3,restaurant,0,genuine
8e6bb87e-c14f-4278-9900-7899bee93988,ACC592716F0,62.27,1.05,0,0,9,travel,0,genuine
6d0d3718-dc96-4e49-997f-c5f854be752d,ACC2AFF62BB,1709.4,11.279,0,0,21,electronics,1,huge_amount
3a0ac927-9b4f-40f8-96bf-18d25daf52e7,ACC075F7E93,59.27,0.54,0,0,12,fuel,0,genuine
59006237-4488-4374-91a8-dd581ce0d007,ACCBCFB1EE1,8.15,0.368,0,0,14,grocery,0,genuine
35e90282-31c2-466e-be0f-adaaaafb5bcf,ACC6755B550,28.74,0.951,0,0,19,entertainment,0,genuine
efa09482-e4b8-46e8-b308-07c026f8d1ee,ACCEF39B188,106.69,0.921,0,0,12,utilities,0,genuine
38bb84a5-16c4-4f8e-bf84-fa4f1bfdd3fb,ACCBE5476B7,40.43,1.043,0,0,21,restaurant,0,genuine
06acb790-06b2-4dd5-8df1-fbe8b81a12c1,ACC819391A9,46.08,1.188,0,0,5,travel,0,genuine
ec80b4f1-6b8b-43e4-83d3-91fd7187935d,ACC8F3BC4D8,56.69,0.9,0,1,1,entertainment,0,genuine
eb3f1406-0601-4ab9-b18f-b1643947decf,ACC5F0A2EFB,14.88,0.519,0,0,6,restaurant,0,genuine
7c810908-ea7d-4b65-aba5-49377bd13487,ACC82566958,100.04,0.979,0,0,23,electronics,0,genuine
8f2e518c-4f7c-4386-b71e-897236a5afd5,ACC47C1AE01,82.24,0.755,0,0,17,electronics,0,genuine
51a48e11-9ea8-495f-88ed-6eee0d96c345,ACC4FDDC2F7,135.05,0.881,0,0,19,online_retail,0,genuine
9a584508-f0a1-42a3-bfb7-5071bf33dab2,ACC81C97E10,22.48,1.108,0,0,23,entertainment,0,genuine
67aeb495-7273-4e10-a2f1-873fea961fd3,ACC44706969,78.74,0.973,0,0,1,online_retail,1,new_device
ae0b7134-3653-4592-a3a4-71b63c139269,ACCAD413A31,138.18,0.808,0,1,23,online_retail,0,genuine
27ef2633-f930-48b6-8fc4-4111e278419b,ACC145D3692,124.09,0.944,0,0,12,fuel,1,stealthy
28bc468a-c58a-4286-be30-22df5f4802a4,ACC400342D2,28.69,0.501,0,1,2,fuel,0,genuine
8912d13d-0beb-481b-a8b8-e695361d70e0,ACCE6F7E64B,214.03,1.131,0,0,7,fuel,0,genuine
b680d23b-27f9-4e70-a2c8-d64d79d949f3,ACCD13E9570,6.21,0.353,0,0,0,travel,0,genuine
fa403fc8-255e-4a39-b7d8-3310bff46774,ACC0A64ABBD,233.17,11.358,0,0,14,grocery,1,huge_amount
67ca7ff1-0807-4fe7-ae53-af692756649a,ACCB582C3E4,94.3,1.372,0,0,2,restaurant,0,genuine
e807ca9e-21ab-4b11-b7bf-95b9ccd240d9,ACC2AFF62BB,63.62,0.42,0,0,5,restaurant,0,genuine
2eb96287-3389-4ae5-96ca-da85d6b3f04e,ACC40162BF5,162.16,1.66,0,1,22,utilities,0,genuine
178c2896-efd6-4f3e-9215-6f5386fede6b,ACC36CEEE60,300.8,1.814,1,0,1,entertainment,1,foreign_location
97d6c45e-967f-41a6-ae03-28127b7baeb8,ACC55E9D122,188.5,2.317,0,0,20,restaurant,0,genuine
4833134f-6032-4388-8b3d-b5ce125f55aa,ACC08968071,131.12,0.718,0,0,1,travel,0,genuine
e958ad7f-a2e6-4964-94a2-771e088f03a1,ACC51CC8D6D,89.68,1.533,1,0,14,online_retail,0,genuine
ceda8c0b-2bb0-4d96-bba5-13d47160228e,ACC63A8249C,13.96,0.514,0,0,10,travel,1,stealthy
be179150-4c3a-4e71-9230-10e69c190b94,ACCBF96BF99,38.46,0.614,0,1,12,utilities,0,genuine
76e1a5ed-bd65-430e-8662-c9d7580501a6,ACC400342D2,40.19,0.702,0,0,0,fuel,0,genuine
0bbcebd7-7f78-4e70-b8fd-9c98e1f9cb72,ACC700C0204,138.44,1.002,0,0,0,fuel,1,stealthy
94d464d9-c586-4c04-8693-2c7a51fea489,ACC132E6B03,100.23,1.249,0,0,16,grocery,0,genuine
b2e9615d-0a7d-4331-ac71-9ea812a0d6a5,ACC16193C5E,123.3,1.164,0,0,7,online_retail,0,genuine
1d73545f-2ea5-4d89-8613-2a37a6175574,ACC707FD242,94.15,0.977,0,0,17,electronics,0,genuine
add0b354-3a27-4d1b-8c86-9935bdb2db46,ACC49711EE2,178.3,0.974,0,0,17,grocery,0,genuine
f0716435-c12c-4db3-adc7-d40abbf5b8ee,ACC59EA8486,178.96,1.145,0,0,17,online_retail,0,genuine
847446e6-7447-47a1-b552-5adf0e7138c9,ACC0AAC82C2,24.83,0.257,0,0,10,electronics,1,foreign_location
ba785477-7b50-4b93-bbd7-c3b898a4b90f,ACC81C97E10,32.31,1.592,0,0,0,travel,0,genuine
3ecfec98-b229-43e7-85e6-8c0b1bf9c2a8,ACCEB67227A,194.15,1.062,0,0,18,utilities,0,genuine
d6932051-b44c-4ced-87d9-4f2d202a2adf,ACC7661F9A1,17.51,0.303,0,0,15,travel,0,genuine
1ff2e753-b1fe-4e06-8b7c-aeff0766f991,ACC7A03D049,27.05,0.544,0,0,19,online_retail,0,genuine
80961ee2-2621-48d8-afff-a65bcbee1f19,ACCEE57AC5C,55.01,0.449,0,0,4,travel,0,genuine
80de7b0d-d50a-4e5f-a3bd-6830cfe38fed,ACCBCFB1EE1,30.59,1.381,0,0,7,travel,0,genuine
5839518c-fbb3-417e-9ff6-4961fabde94f,ACC4FDDC2F7,1071.52,6.991,0,0,9,fuel,1,huge_amount
438ecfe3-612b-4ece-a02a-02982cb232a6,ACCD70B7103,60.07,0.962,0,0,12,travel,0,genuine
78c93748-ea17-4bc4-a034-4aef2eff1048,ACC4B968249,52.17,0.526,0,1,23,online_retail,0,genuine
ec4124ad-0710-4617-9c36-a01dec6d340f,ACCBCFB1EE1,15.02,0.678,0,0,4,grocery,0,genuine
8d1ece0e-8aa7-451e-9da1-cb00dfa748fe,ACC4B968249,96.05,0.968,1,0,22,online_retail,1,foreign_location
41ad3fc3-b158-4e63-95ba-da1062025513,ACC72FC33FB,149.41,1.123,0,0,12,grocery,0,genuine
c1788f15-6f50-49a9-bac8-84344381223e,ACC132E6B03,75.89,0.945,0,0,20,travel,0,genuine
3b0eded0-0063-4b55-9f14-7b8e69200963,ACC636C58BC,104.37,0.967,0,0,8,restaurant,0,genuine
7f1555ad-c959-4f92-94ff-37f723f1037c,ACC051D694E,44.16,0.606,0,1,21,grocery,0,genuine
2cda8da0-3655-4b44-99d8-590b6d98ad2b,ACCBBEDED04,22.77,1.284,0,0,5,travel,1,stealthy
6f9b7bc1-7c10-4b9e-a266-dee634d2e13d,ACCA1AE10E7,11.88,0.392,0,0,18,online_retail,0,genuine
d73bc06d-7751-4db8-b5f6-02f70fe69de0,ACCEE4C8042,92.76,1.093,0,0,18,utilities,0,genuine
7891d2a8-8992-46d7-8dab-e306b7870222,ACC69F86FC2,234.47,1.264,0,0,3,online_retail,0,genuine
e5d6b956-bf0f-4ae6-b32e-0243df5f8cad,ACCE5159C95,155.87,1.237,0,0,21,entertainment,0,genuine
75ad63c5-3c39-4da3-b444-6985784ce442,ACCC7DF1C25,108.97,1.247,0,0,22,fuel,0,genuine
7d6f59a4-ae58-4ad7-89f0-d48d076f5fe5,ACC08968071,235.42,1.29,0,0,8,fuel,0,genuine
7b5caab6-4f7a-4865-b5a9-16f92db6437c,ACC2BCDCDD4,69.03,1.419,0,0,3,entertainment,0,genuine
5870c29e-2bca-4c36-a0b7-e889e609f67b,ACC5E35C0A6,178.91,1.277,0,0,18,restaurant,0,genuine
4bc5ad73-11d4-4ca9-a7db-2751c153fcec,ACCF8A2CF4C,93.17,0.913,0,0,16,electronics,0,genuine
3c721221-e19e-423d-9cab-94724300a3c0,ACCC2B19390,100.7,0.634,0,0,6,fuel,0,genuine
89ab26c4-0999-4445-b6f6-c1497394b62e,ACC63E38219,165.22,1.462,0,0,17,grocery,0,genuine
15244e02-f44e-4153-984a-5fa43d0ea177,ACC636C58BC,78.51,0.727,0,0,17,online_retail,0,genuine
359b3251-4d00-4405-ab81-feca36a8eb15,ACC4BCFE47D,62.73,1.45,0,0,0,electronics,0,genuine
a5dc6925-1882-4dc2-aaaa-221b45d3657a,ACC4C1060FF,164.21,0.882,0,0,15,electronics,0,genuine
20b02938-1921-435d-93ab-1f7ef05a100d,ACC9C33D69A,47.83,1.006,0,0,14,electronics,0,genuine
cea60216-0fcd-4426-8974-efb8c28d0177,ACC0F82A889,192.27,1.306,1,0,9,restaurant,1,foreign_location
c4159667-31ee-4e91-9fcf-37b7af91befe,ACCCE9C4128,231.24,1.372,0,0,3,travel,0,genuine
2d47aaca-05a7-434a-86b9-9ada96901d85,ACC2BCDCDD4,82.41,1.694,0,0,4,grocery,0,genuine
2e9f742b-3a9e-4ed0-911d-b3a40b157344,ACCE6F8D6D0,217.55,1.093,0,0,0,grocery,0,genuine
f68d1839-f5a3-4e2a-96c4-ef004f7cd4d1,ACC431B338F,58.22,0.717,0,0,11,fuel,0,genuine
b93f2f38-ec9f-47f2-a0dd-de47ea9b7a1d,ACC6993E5A7,83.81,0.84,0,0,10,grocery,0,genuine
d8566e17-1eaa-4c23-bd43-0a3c5aaa91d2,ACC6BDE26B6,39.69,1.064,0,0,11,restaurant,0,genuine
463515d5-ebdc-424c-b485-e8f29a911e19,ACC47DBDD62,129.8,1.27,0,0,21,grocery,0,genuine
2533d4f5-f701-4242-9ae4-f935c34b387b,ACC4B9B991E,92.48,0.618,0,0,19,utilities,0,genuine
8baec5bd-5bc1-48a8-a7cd-30fa817ea00c,ACC50C40EE9,137.24,1.41,1,0,17,restaurant,0,genuine
a88209ce-7174-411a-8a5a-2b6ebb63e34d,ACCD70B7103,52.55,0.842,0,0,11,electronics,0,genuine
d56b021f-83f4-45c4-9d00-40fcd3500451,ACC18319CF0,136.17,2.277,0,0,8,entertainment,0,genuine
3670f83b-6e9c-4f1f-9b23-010f970c1a64,ACCB743CAF9,703.22,4.156,0,0,6,travel,0,genuine
84299704-56bf-441f-b78e-180d725416ee,ACCBE9782ED,153.1,1.134,0,0,19,entertainment,0,genuine
8bcc5603-1f7c-40af-bb97-929cbe9c65cc,ACC592716F0,60.04,1.013,0,0,19,grocery,0,genuine
32a8cbd0-7770-48b1-aee9-5627ff1bd737,ACC1584D2D9,148.82,0.911,1,0,17,travel,0,genuine
5907a7f9-92db-4e29-9931-1d4528e773b3,ACC0859F122,143.35,1.01,0,0,22,grocery,0,genuine
7429c079-20e0-41ab-b049-a5bbf1b92869,ACCFEB51908,116.95,0.711,0,0,11,electronics,0,genuine
960f7ebc-c215-4174-a20e-eba8092995d5,ACC6781637F,57.67,0.314,0,0,10,restaurant,0,genuine
67ef320c-f244-4147-baa2-6ab45a634a35,ACC0FF13EC2,155.43,0.793,0,0,9,electronics,0,genuine
f68c079f-6dcb-4ad4-9918-bc8d4b5c8611,ACCD07853CF,144.52,1.178,0,0,2,fuel,0,genuine
0cd91341-ea7d-44c5-a7c6-e2bded894197,ACC22F5FFD2,96.65,0.993,1,0,22,fuel,0,genuine
fb89ca51-2b5c-4f6d-be8e-bcb11389cde4,ACC52E63E8E,95.94,1.364,0,0,23,restaurant,0,genuine
d11b8d23-1805-44e8-b18c-95c34db0a4e9,ACC68859C88,45.68,0.406,0,0,22,restaurant,0,genuine
61f3515a-45ab-4486-b4d0-23348113672a,ACC33790CF6,254.87,1.614,0,0,2,electronics,0,genuine
be2a2244-26e0-4041-82a9-6ab572e92012,ACCFEB51908,154.43,0.939,0,0,1,electronics,0,genuine
f77739b2-82ff-4eb8-b6a2-2323913b5c18,ACCCB6BC567,1.31,0.028,0,0,10,travel,0,genuine
29766c32-4104-4b25-b91e-eed83a2a69aa,ACC94AF39FF,59.27,0.861,0,0,19,grocery,0,genuine
a440a466-2a2b-4552-a304-51ba1ab5d9ab,ACC4328EBBB,268.51,1.418,0,0,5,grocery,0,genuine
f11e3d74-421c-4ca0-86d7-39f75e1e7e31,ACC57066E7B,28.78,1.146,0,0,13,restaurant,1,stealthy
51ee8a37-4aae-4924-b60d-445592ad1924,ACC866E61C1,43.59,0.792,0,0,22,fuel,0,genuine
e8d7e729-efd9-4386-8bb0-bd6a0f0dcdf8,ACC0AADD547,162.79,1.011,0,0,7,travel,0,genuine
107fc61a-1209-4c4d-9be7-61cda3ee0766,ACCF7367AA9,67.56,0.998,0,0,17,online_retail,0,genuine
2ef8e488-c0c4-409e-89f9-2de2389d831a,ACCF524BA52,124.48,0.763,0,0,17,grocery,0,genuine
f701f30b-7156-469f-803e-113be0d8cb3b,ACC9CC4C0D9,81.78,1.172,0,0,19,restaurant,0,genuine
0c834036-a7a0-4ff3-9529-728aff108eb7,ACCA56E2DAF,77.58,0.911,0,0,8,restaurant,0,genuine
08fdabc9-1fc5-4d3a-93e1-cd45a552cca8,ACC9C33D69A,64.74,1.362,0,0,0,restaurant,0,genuine
801b7484-2c71-4104-be08-a582d496b95e,ACC874BD617,112.16,0.828,0,0,12,entertainment,0,genuine
42e4363a-a6b7-4f03-b415-1b69e1610753,ACC049C6980,686.68,4.219,0,0,4,online_retail,0,genuine
e50c33ba-d30f-46ef-9ac4-bee8f53a216c,ACC94AFF365,9.97,0.639,0,0,10,travel,0,genuine
590386fd-be13-4f06-b64f-2399adb22582,ACC5A2E3A6E,206.13,1.101,0,0,15,fuel,0,genuine
37ad863e-4158-42ba-b664-81f2cc74c1e2,ACC0DB3A99A,63.08,0.689,0,0,1,fuel,0,genuine
fc0822e8-55f7-4e79-9de4-bae4864ce164,ACC68859C88,102.06,0.906,0,0,20,electronics,0,genuine
4148761f-87ed-4049-b4d7-60045666cf58,ACC4FDDC2F7,93.1,0.607,0,0,7,fuel,0,genuine
8187bba7-e5a5-4a83-9c59-3979ff6fc877,ACCC7379D88,60.95,0.587,0,0,3,grocery,0,genuine
210c23cd-b943-43a7-a3c8-a01e6cfd8ce5,ACC8AB20DFB,31.16,1.387,0,0,10,restaurant,0,genuine
80c87f28-0ad3-40cd-ad81-fe8641a4c009,ACC95B54780,257.24,1.41,0,0,6,travel,0,genuine
f8941666-ddb3-493a-919f-f7e65356be3f,ACC785F9AD5,600.91,3.685,0,0,15,grocery,0,genuine
d80780e8-8d66-4b01-af27-8127fadfdb34,ACC7D7424A6,88.08,1.489,0,0,14,travel,0,genuine
c69aabff-87c6-4097-abf7-5a58adafd604,ACC52E63E8E,80.33,1.142,0,0,12,grocery,0,genuine
1e4b8f39-7105-45bd-9043-feab0c3043a8,ACC95B54780,98.62,0.541,0,0,1,electronics,0,genuine
66a9da9c-7ba0-40b3-86e3-2cffece4b615,ACC8B88E484,81.95,1.068,1,0,23,utilities,1,foreign_location
4a3bdeec-a75c-4121-a362-53f2d2d4bd37,ACCEAF23921,105.52,1.324,0,0,23,fuel,0,genuine
75708c76-9ad7-451c-95ea-a868fded0c2f,ACCA1BB6B6C,109.35,0.82,0,0,18,utilities,0,genuine
96f8e471-6931-42d8-8bde-13c7067c4b28,ACC5E35C0A6,138.19,0.986,0,0,21,utilities,0,genuine
809d1e4d-7f51-4982-87ea-48fe69c0fcc7,ACC4BCFE47D,19.12,0.442,0,1,19,fuel,0,genuine
00f90f5a-b72f-4250-96cd-6bd68495ffd5,ACC1FD41087,167.35,1.086,0,0,11,restaurant,0,genuine
dc28809c-dcdf-4154-b435-7d645e07e523,ACCB582C3E4,70.62,1.028,0,0,7,fuel,0,genuine
84392b34-6340-48cb-b79c-91b0b118a04b,ACC0A64ABBD,13.25,0.645,0,0,3,grocery,0,genuine
14e35af9-4b2a-48e5-a716-775b2fcda79d,ACC0FF13EC2,2268.38,11.575,0,0,3,online_retail,1,huge_amount
a53b7acd-b88b-48ab-bd0f-0076e3555a3e,ACC91469B41,10.48,0.533,0,1,9,entertainment,0,genuine
3fa1ac28-4209-4b28-9ce2-28ea504e5a0a,ACC94AF39FF,83.93,1.22,0,0,0,restaurant,0,genuine
6212bbf7-5386-4b84-a234-cc8478f0f051,ACC7661F9A1,69.26,1.197,0,1,19,utilities,0,genuine
9c6af617-1277-4d9f-87f9-1ba660a9ab62,ACCD9089858,24.07,0.544,0,0,16,grocery,0,genuine
026f3079-ca5f-4b49-9e02-5ae4a51f17a0,ACC22163AB8,26.54,0.309,0,0,14,travel,0,genuine
25b625d6-65c3-4423-a99f-b683c7a335eb,ACCA8070C69,110.97,0.712,0,0,7,utilities,0,genuine
76f12ecd-59f0-4c1a-a4ee-70aa17f20948,ACC94AFF365,7.94,0.509,0,0,1,utilities,0,genuine
393a37a2-05e8-4cba-927c-b3b3fda53f1a,ACC91469B41,32.1,1.631,0,0,20,fuel,0,genuine
f41fc58e-fe15-4af6-a25c-cbd3934dcf97,ACC476E30AF,21.63,0.457,1,0,3,utilities,0,genuine
ee782d59-5011-428f-ac3e-4f127bd33135,ACC001030F5,1189.4,6.378,0,0,13,fuel,1,huge_amount
99b34a98-2135-489b-8ac4-ede0d68c13ee,ACCD86300CA,88.27,0.511,0,1,15,electronics,0,genuine
312f0de2-6426-406c-be46-1e90cb26f3e2,ACC360FB49F,51.44,1.362,0,0,2,grocery,0,genuine
04438404-766e-41ab-9842-3770bbed2abe,ACC5E35C0A6,60.28,0.43,0,0,15,restaurant,0,genuine
4c4a9eb0-ec7b-446a-b653-f3cf2433185a,ACC8883AEB4,61.46,1.145,0,0,22,fuel,0,genuine
3baae985-0012-40e6-b86e-7727fda3a74a,ACC3A936184,162.91,1.086,0,0,3,fuel,0,genuine
2eb1346a-6f58-4735-9ba5-a89eeeb634c4,ACC295CE380,241.3,1.227,1,0,21,travel,0,genuine
d7d2ea1e-1007-43e9-9757-4eff57a4adeb,ACC5A2E3A6E,173.65,0.928,1,0,5,travel,0,genuine
6e2c428c-8708-46e6-855f-427b0884152f,ACCC1DD744F,73.04,1.282,0,0,5,utilities,0,genuine
158fa426-68b8-4eea-abca-c32eed3b217d,ACC001030F5,405.16,2.173,0,0,8,fuel,0,genuine
f66a20df-366c-4f4b-abdc-103f62b43ef1,ACC4B968249,90.91,0.916,1,0,21,entertainment,0,genuine
65467904-56a1-4562-b731-3c57dd9e8f62,ACC5A2D2562,30.15,1.02,0,0,15,grocery,0,genuine
f41aba88-72eb-4a04-bb00-68b7fb9b0a9d,ACCA8070C69,202.67,1.3,0,0,7,grocery,0,genuine
59b34683-6af8-45eb-9d8c-ea5528fbea8d,ACC257866E9,186.0,1.147,0,0,8,grocery,0,genuine
23885c1f-193c-45d5-ad2e-cd35522e0aae,ACCB7261A19,60.05,0.334,0,0,20,restaurant,0,genuine
b8d28b2a-6702-469a-b8b2-72d0c3e92c22,ACC30D0A6A0,168.78,1.053,0,0,14,online_retail,0,genuine
119319d2-4dcb-44ee-92ea-848cf378a0cd,ACC9C33D69A,38.94,0.819,0,0,10,restaurant,0,genuine
89e9eadc-8e71-416c-8d83-fef97ae7cbe2,ACCB3D946C7,168.26,0.929,1,0,7,grocery,0,genuine
6196eb1c-4258-4d1e-872f-edce6245e606,ACCE2B777FC,167.44,0.928,1,1,18,utilities,0,genuine
be85cc80-5912-46d3-91f7-8419b8f5c989,ACC2CED7AA4,120.24,0.886,0,0,14,fuel,0,genuine
74115d76-768a-42a1-b291-8c9ecbb10181,ACCAD413A31,152.25,0.89,0,0,1,online_retail,0,genuine
34a7c496-6855-4a95-bdfb-98658ab436ab,ACCCF5314D2,244.29,1.47,0,0,7,utilities,0,genuine
c84433ea-cc13-484b-8fcd-a9aeb45aaf86,ACC4149DCC6,38.22,0.874,0,0,18,grocery,0,genuine
b330072c-00bb-43f8-8aae-bce220ae2d21,ACCE2B777FC,243.17,1.347,1,0,11,utilities,1,foreign_location
4fc79e0b-49a9-4890-bf45-e76c52ef8a2e,ACCF8C437FB,50.36,1.064,0,0,20,fuel,0,genuine
f2b83e7a-1c32-4283-9e1d-49908f0db699,ACC4C1060FF,149.5,0.803,0,0,20,fuel,0,genuine
23a5888a-9683-4a92-a8d3-5d34d25b41e5,ACCA1BB6B6C,158.53,1.188,0,0,11,utilities,0,genuine
01c921b3-89f7-4eca-a49d-2419ba6464a1,ACCB743CAF9,203.79,1.205,0,0,23,fuel,0,genuine
073ccc6a-0f12-475e-85d8-569f49920285,ACCE549AC1F,129.01,2.112,0,0,9,travel,0,genuine
bf3a8f27-be2a-4c27-a4d3-b9afe06c942d,ACCB5426310,72.61,0.998,0,0,23,online_retail,0,genuine
a8f03bc1-cd39-42e8-81d8-4d6c36055eff,ACCD77D289A,46.55,1.383,0,1,10,entertainment,0,genuine
a5cfdf74-bf5f-4a0d-86fe-3cacd3c6fd0a,ACC4C275212,1281.24,8.457,0,0,4,online_retail,1,huge_amount
92556cb9-c053-4a46-9f33-2871149cf34a,ACC30D0A6A0,153.31,0.956,0,0,6,grocery,0,genuine
69121b6c-c7f2-4b55-926e-eff8af879167,ACC120D4C78,123.48,1.145,0,1,11,restaurant,0,genuine
ffd915ff-e3f2-4816-bbb1-b0649f3b8507,ACC48A4DD1A,36.98,1.209,0,0,13,entertainment,0,genuine
f8b7590d-aa7b-4f62-9e8e-139415079c71,ACC3D0FD592,134.27,1.226,0,1,18,travel,0,genuine
05d15baf-d4e4-4dea-aac1-737b24c65255,ACC58892FA4,105.35,0.901,0,0,3,electronics,0,genuine
6b80a2b2-5c24-43b2-9f0f-5598186f25b1,ACC6993E5A7,118.05,1.183,0,0,0,electronics,0,genuine
3a19e561-ec9c-4924-ab33-d63a3d5bbf3e,ACC18319CF0,46.23,0.773,0,0,14,travel,0,genuine
0585b053-e6af-4833-83b7-6ae16babb938,ACC3BE27A0C,76.56,1.174,0,0,14,travel,0,genuine
9ac54650-61d4-43a3-be7b-2c134df2ca97,ACC82566958,135.48,1.326,0,0,16,utilities,0,genuine
4a178675-9bde-41ec-86eb-9b28b283375e,ACC75F5AFB9,35.18,0.806,0,0,8,electronics,0,genuine
3d0f75bc-1147-4b9e-ada1-e75aad3c7019,ACC0F82A889,182.39,1.239,0,0,1,fuel,0,genuine
c77dcb5b-a1aa-4a97-9874-be6297386523,ACC3A936184,185.02,1.233,0,0,16,utilities,0,genuine
b1cd9775-3aea-4a76-a03b-93dd5c7a213c,ACCC1DD744F,52.7,0.925,0,0,9,entertainment,0,genuine
218fec45-a74f-4ce1-8589-33ecc94f7faf,ACCAD8261D9,163.8,0.904,0,0,3,utilities,0,genuine
d3b0a66d-df8d-4f3b-8e6a-01566e271436,ACCAF2FECB8,84.62,1.221,0,0,18,travel,0,genuine
c67b750e-4dce-4cbb-be7b-42ab5efb7121,ACC4B43792F,332.47,6.855,0,0,11,fuel,1,huge_amount
a524e003-bb58-488e-bbea-bfce8a1dcc95,ACCE7526B0F,113.7,0.76,0,0,16,utilities,0,genuine
dfabb6cb-887c-4308-b113-159d64c7ec35,ACC819391A9,34.25,0.883,0,0,17,entertainment,0,genuine
c284ba94-041b-48ae-ba28-6cbafd044cfd,ACC7C611899,153.33,0.877,0,0,2,fuel,0,genuine
3f16b60d-00f4-4cc6-b442-4590cefea128,ACC8883AEB4,53.5,0.997,0,0,12,restaurant,0,genuine
